Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.105591,-0.947266,0.293457,20.202635,-22.155760,-0.976562
-0.094482,-0.986206,0.208008,10.192870,16.540527,-3.112793
-0.107300,-0.873779,0.236572,22.155760,-12.390136,-1.464844
-0.185303,-0.865601,0.235229,26.428221,-4.760742,-7.202148
-0.108643,-0.919434,0.125000,16.479492,7.507324,-4.516602
-0.150269,-0.923218,0.153442,10.925292,0.061035,-4.699707
-0.170654,-0.895630,0.144287,12.878417,-2.685547,-6.896972
-0.182007,-0.883423,0.069580,0.915527,7.690429,-5.004883
-0.142700,-0.945312,0.107178,-3.906250,9.948730,-0.427246
-0.191895,-0.980957,0.060913,-4.577637,-6.652832,-4.089355
-0.147949,-0.955933,0.074097,-2.258301,-2.868652,-14.831542
-0.214233,-0.902100,0.166138,-10.681151,17.517090,-8.850098
-0.229492,-0.990601,0.062622,-3.479004,8.850098,-23.010252
-0.288574,-1.109375,0.143066,-2.563476,7.751464,-11.840819
-0.409912,-1.075317,0.100830,5.798339,-4.394531,-6.774902
-0.342041,-1.045410,0.151367,10.070800,5.920410,-13.549804
-0.480835,-1.848022,0.064697,-56.030270,-45.898434,-66.772461
0.003296,-0.784180,0.014648,5.798339,14.404296,26.794432
-0.288330,-0.460937,0.222290,19.348145,79.040527,61.462399
-0.238159,-1.149414,0.183472,-7.934570,-10.314940,-23.376463
-0.370850,-0.857666,0.117310,0.915527,2.380371,-1.831055
-0.317017,-0.914185,0.173828,-6.408691,7.995605,1.770019
-0.344116,-0.992676,0.138062,-3.295898,0.122070,-6.225585
-0.267944,-1.052246,0.145386,1.220703,9.094238,11.596679
-0.401489,-1.122192,0.267456,-5.554199,-24.841307,-0.366211
-0.280884,-1.155640,0.322021,1.403808,-16.601562,30.395506
-0.291992,-1.096069,0.248535,-8.972168,-7.019042,17.883301
-0.337769,-1.093994,0.230835,-1.525879,3.662109,19.653320
-0.259888,-1.069946,0.192627,-0.244141,-9.277344,4.577637
-0.363525,-0.980591,0.181030,-9.521484,23.559568,11.169433
0.013672,-0.804321,0.226440,-15.197753,41.503902,14.282226
-0.035522,-0.683594,0.261353,-21.606443,23.498533,10.498046
-0.039307,-0.562988,0.220337,-30.578611,33.264160,12.512206
0.023804,-0.713745,0.249268,-5.676269,-15.747069,6.103515
-0.093628,-0.885986,0.372681,-1.892090,9.216309,3.845215
0.015625,-1.012695,0.397217,4.455566,0.122070,6.713867
-0.078247,-0.913940,0.262695,8.361816,5.676269,-2.868652
-0.102661,-0.930542,0.255493,11.474608,0.061035,-0.976562
-0.085815,-0.943481,0.209229,21.911619,-5.676269,-9.765625
-0.127075,-0.925903,0.178345,20.935057,-0.976562,-10.131835
-0.105469,-0.964111,0.126343,14.221190,0.488281,-9.887695
-0.105469,-0.946777,0.179077,10.375976,-3.051758,-6.042480
-0.138672,-0.918213,0.174072,6.347656,1.770019,-7.263183
-0.161377,-0.927246,0.146606,2.319336,-4.882812,-9.887695
-0.136597,-0.947266,0.135132,-2.136230,-5.126953,-9.582520
-0.161865,-0.929932,0.093018,-3.112793,2.990722,-1.831055
-0.172119,-0.903320,0.099609,-2.746582,2.502441,2.075195
-0.157593,-0.906250,0.125122,-0.976562,-0.793457,-10.803222
-0.233887,-0.883789,0.108398,-3.479004,13.061522,-6.469726
-0.207397,-0.935425,0.072144,-4.394531,5.249023,-13.183593
-0.259033,-0.964722,0.121216,-4.333496,20.019531,-11.901855
-0.281128,-0.973755,0.198975,-3.356933,30.334471,-16.540527
-0.267700,-1.078613,0.159668,-3.662109,43.395992,-25.451658
-1.040771,-2.333130,0.432983,-2.746582,-52.917477,-8.239746
-0.239014,-1.333740,0.394409,1.342773,4.211426,54.382320
-0.474487,-0.650146,0.255493,18.615723,11.901855,37.841797
-0.355591,-0.936646,0.202515,-2.197266,-11.962890,16.479492
-0.243408,-0.944092,0.167358,1.220703,4.150391,-6.774902
-0.285156,-0.906006,0.184082,3.356933,-20.751951,-12.084960
-0.318237,-0.911133,0.135986,-1.037598,-6.896972,4.882812
-0.241211,-0.951416,0.152466,-6.225585,-1.525879,6.591796
-0.274048,-0.934204,0.187744,-11.657714,-10.803222,6.103515
-0.233521,-0.874390,0.320435,-6.958007,9.216309,-0.488281
-0.270874,-1.109863,0.050781,1.220703,7.141113,6.042480
-0.143433,-1.231201,0.178711,1.953125,-1.647949,18.737793
-0.327026,-1.085938,0.255127,4.943848,1.159668,20.874022
-0.266113,-1.079712,0.056519,10.253905,-9.399414,11.962890
-0.241699,-1.022949,0.138062,11.657714,-4.821777,5.615234
-0.231934,-0.908325,0.123779,2.075195,4.760742,6.591796
-0.153076,-0.805298,0.051880,-6.774902,9.094238,11.962890
-0.015747,-0.937500,0.028076,-7.690429,14.404296,10.925292
-0.059570,-0.667603,0.224854,-10.437011,8.728027,7.995605
0.029175,-0.641602,0.178467,-22.583006,39.489746,6.652832
0.041382,-0.867310,0.366211,-12.084960,26.184080,5.676269
-0.100586,-1.006714,0.375488,0.305176,-11.718749,4.882812
-0.107178,-0.976440,0.226074,-3.417969,-0.610352,-4.211426
-0.073853,-0.988403,0.176392,1.159668,1.770019,-8.056641
-0.073853,-0.930664,0.187500,4.211426,-5.249023,-8.789063
-0.089478,-0.918945,0.194702,1.281738,4.699707,-7.080078
-0.069336,-0.938477,0.162598,3.173828,-4.516602,-4.089355
-0.120361,-0.812866,0.202637,13.793944,-8.300781,0.427246
-0.067017,-0.786377,0.097534,11.291503,-13.854980,-4.455566
-0.132935,-0.905884,0.088501,-1.037598,3.662109,-2.807617
-0.092407,-0.949219,0.119019,-7.995605,0.427246,3.906250
-0.101440,-0.956909,0.158936,-1.586914,-13.549804,-4.272461
-0.108398,-0.919678,0.188599,-5.310058,3.845215,-7.995605
-0.232910,-0.988892,0.159302,-4.882812,0.854492,-6.958007
-0.197266,-1.007690,0.211182,-5.004883,2.563476,-1.403808
-0.329712,-0.982178,0.171509,-7.446289,8.911133,-4.150391
-0.143677,-0.936646,0.219727,-5.737304,5.432128,-10.131835
-0.376587,-0.990967,0.135132,-4.089355,22.155760,-10.192870
-0.276367,-1.025024,0.184204,2.868652,13.854980,-12.023925
-0.363892,-1.093628,0.128296,-13.916015,-15.624999,-26.916502
-0.228394,-0.898071,0.844116,35.583496,93.139641,123.046867
-0.741455,-1.373169,0.596191,27.099607,-69.213867,-16.052246
-0.263184,-0.829468,0.088867,3.356933,-14.892577,10.620116
-0.332886,-1.000122,0.270142,11.779784,-6.652832,6.713867
-0.227417,-0.908813,0.202026,9.582520,-3.234863,7.507324
-0.228760,-0.978760,0.121582,7.263183,-13.549804,5.187988
-0.194580,-0.982544,0.162598,3.784179,1.831055,0.427246
-0.258911,-0.914062,0.113892,-8.544922,5.493164,3.723144
-0.177002,-0.984375,0.075317,-12.268065,30.944822,6.958007
-0.209595,-1.129028,0.134033,10.070800,-36.682129,-2.258301
-0.377197,-1.071899,0.188354,-4.211426,-12.756347,11.352538
-0.372192,-1.129272,0.136841,-8.117676,-2.929687,6.286621
-0.271484,-1.120483,0.081177,-10.375976,15.563964,9.155273
-0.185547,-1.070068,0.149780,0.549316,0.793457,3.417969
-0.146240,-0.862427,0.261963,-10.070800,24.597166,9.155273
-0.025024,-0.777710,0.248169,-12.084960,0.000000,17.395020
-0.205933,-0.721558,0.151978,-9.216309,-4.882812,4.089355
-0.052979,-0.666504,0.081421,-23.010252,20.996092,4.577637
-0.034424,-0.736694,0.134155,-7.141113,-6.774902,5.310058
-0.133911,-1.096313,0.361450,-15.197753,24.353025,16.479492
-0.019409,-0.932739,0.361084,-3.601074,-4.760742,-1.281738
-0.090454,-0.928101,0.251099,2.624511,5.187988,-9.521484
-0.074585,-0.991211,0.301758,16.296387,-31.860350,-1.586914
-0.158325,-0.924316,0.267212,9.704590,10.253905,-4.333496
-0.023193,-0.808105,0.214722,20.446775,-11.047362,-5.432128
-0.205078,-0.845093,0.174316,23.559568,-2.258301,-11.230468
-0.147705,-0.827637,0.144287,12.207030,3.356933,-12.451171
0.011108,-0.885254,0.212524,12.207030,-9.033203,-12.939452
-0.158447,-0.955688,0.117676,4.882812,-3.601074,1.159668
-0.210937,-0.894897,0.139526,-1.770019,-13.366698,1.159668
-0.145020,-0.905396,0.082153,0.671387,-3.906250,-0.488281
-0.154297,-0.996948,0.119507,-4.699707,-7.263183,-6.774902
-0.197021,-1.033447,0.111084,-1.647949,-6.713867,-8.483887
-0.211060,-0.980957,0.164429,-9.521484,-0.244141,-10.070800
-0.145020,-0.944702,0.143799,-2.685547,-1.159668,-8.056641
-0.213623,-1.095337,0.087769,7.141113,-20.446775,-3.356933
-1.127563,-1.555664,0.491333,28.259275,0.305176,78.247070
0.455444,-1.165649,0.016724,-19.226074,-76.293945,-101.562492
-0.387939,-0.759644,-0.076050,19.775391,7.934570,7.141113
-0.218872,-1.074585,0.245972,9.765625,-7.202148,-12.207030
-0.211060,-0.944946,0.130005,4.272461,1.953125,-6.958007
-0.218628,-0.920166,0.054077,2.929687,-9.155273,1.037598
-0.214966,-0.945190,0.078735,1.647949,-16.174316,0.183105
-0.211060,-1.057251,0.136963,-6.225585,6.530761,1.708984
-0.228638,-0.890381,0.007568,-8.728027,2.258301,-5.004883
-0.171265,-0.990479,0.120972,-14.953612,16.479492,5.615234
-0.285034,-1.188232,0.132690,3.967285,-5.065917,-0.732422
-0.698486,-1.308838,0.269531,8.666992,-9.155273,-7.873535
-0.349365,-1.088745,0.100830,-0.427246,12.512206,4.089355
-0.272339,-1.115723,0.048950,2.929687,-6.286621,11.596679
-0.203369,-1.149658,0.094971,0.793457,3.479004,0.427246
-0.256104,-1.012939,0.106812,-4.333496,28.747557,8.056641
-0.132812,-0.872681,0.136841,-13.183593,6.408691,15.624999
-0.099243,-0.872314,0.198975,-14.648437,20.324705,16.845703
-0.066040,-0.653687,0.239868,-37.780762,41.381832,17.883301
0.289795,-0.597290,0.154297,-35.766602,7.629394,16.784668
-0.050903,-0.944214,0.198975,-11.779784,-25.634764,11.657714
-0.089478,-0.960693,0.483643,-7.446289,3.784179,15.502929
-0.034424,-0.876099,0.373413,8.850098,-10.803222,-2.319336
-0.082275,-0.963501,0.217163,8.728027,5.371093,-9.582520
-0.052856,-0.945801,0.318481,24.658201,-24.230955,-6.530761
-0.097534,-0.887939,0.294922,15.441894,9.948730,-6.835937
0.079712,-0.815674,0.287109,22.827147,-10.803222,-8.422852
-0.114014,-0.983398,0.278931,20.629881,-7.690429,-5.493164
-0.102905,-0.880249,0.150635,11.718749,-1.831055,-6.042480
-0.179199,-0.989868,0.151367,10.742187,-8.422852,-6.103515
-0.256226,-0.972046,0.084229,0.915527,5.249023,-0.122070
-0.194824,-0.966064,0.032837,0.976562,-2.685547,-4.577637
-0.151367,-0.966553,0.040649,-0.793457,1.708984,-1.464844
-0.150146,-0.997314,0.096802,-4.516602,-4.272461,-2.929687
-0.190063,-0.995605,0.088135,4.394531,-11.291503,-6.164550
-0.177856,-1.034058,0.126953,5.126953,-4.577637,-8.666992
-0.288818,-1.014771,0.125000,8.422852,-6.408691,-10.864257
-0.192261,-1.039795,0.135498,5.004883,-5.004883,2.807617
-0.213867,-1.043579,0.149048,8.056641,-20.568846,-3.723144
-0.328857,-1.824585,0.024292,-45.288082,-123.718254,-47.973629
0.313477,-0.400635,-0.173462,3.173828,11.474608,9.704590
-0.293335,-1.525146,0.148193,14.160155,-39.184570,-15.869140
-0.291748,-0.829712,0.089966,9.094238,31.860350,21.423338
-0.197510,-1.070923,-0.108521,-0.915527,-0.122070,2.319336
-0.260986,-0.964478,0.031982,0.427246,-7.324218,-2.136230
-0.256714,-0.895020,0.034058,-1.586914,-5.004883,0.183105
-0.253418,-0.993652,0.023804,-8.728027,30.273436,7.629394
-0.425903,-1.020752,0.176392,-4.638672,18.066406,13.427733
-0.441650,-1.069580,0.225952,-6.591796,40.832516,5.126953
-0.058838,-1.028320,0.121826,-12.329101,53.955074,0.305176
0.021729,-1.159668,0.222168,-12.634276,24.047850,0.793457
-0.225586,-1.140747,0.162109,-4.394531,-8.789063,11.230468
-0.138306,-0.945190,0.088013,-0.732422,20.141600,7.080078
-0.203247,-0.786743,0.181274,-6.652832,25.573729,17.517090
-0.194214,-0.779297,0.100342,-13.549804,-1.342773,7.080078
0.190796,-0.633301,0.176392,-22.766111,8.850098,18.798828
-0.196777,-0.623169,0.377930,-23.925779,-13.122558,16.906738
-0.304688,-0.824341,0.442627,-17.639160,-16.662598,-3.295898
-0.219360,-0.991211,0.336792,-10.681151,-9.643555,-1.770019
-0.124512,-0.946533,0.287476,7.873535,-16.601562,-2.075195
-0.082764,-0.950562,0.272095,10.253905,1.403808,-4.028320
-0.048584,-0.950073,0.282227,12.451171,-1.953125,-0.305176
-0.055420,-0.921509,0.253784,12.023925,6.896972,-6.774902
-0.032227,-0.916992,0.293579,16.479492,5.859375,-10.070800
-0.060913,-0.889038,0.199341,18.066406,-12.756347,-10.375976
-0.117798,-0.910400,0.169922,10.070800,6.591796,-10.314940
-0.099365,-0.951660,0.130249,6.835937,1.403808,-10.009766
-0.180298,-0.941406,0.108765,0.244141,-8.544922,-6.103515
-0.229492,-0.902954,0.077271,-2.319336,-3.967285,-2.075195
-0.103271,-0.872314,0.118042,-1.342773,7.080078,-10.314940
-0.102661,-0.876343,0.135620,2.746582,-0.488281,-6.225585
-0.180420,-0.944702,0.070801,3.784179,4.455566,-3.173828
-0.131470,-0.963867,0.111572,9.338379,-3.906250,-10.803222
-0.116089,-0.968872,0.134277,6.774902,-5.615234,-7.629394
-0.271362,-1.007080,0.041992,8.972168,-12.695312,-3.845215
-0.108887,-0.977173,0.162109,3.601074,3.906250,-6.530761
-0.278931,-0.978516,0.041504,10.620116,-21.301268,-4.089355
-0.307007,-1.290039,0.179810,-1.770019,-34.362793,-12.573241
0.234253,-0.449829,0.190552,-4.455566,121.093742,55.603024
-0.870361,-0.375366,0.441895,25.146482,44.250484,15.563964
-0.147217,-1.085449,-0.166626,-7.019042,-15.930175,-8.605957
-0.292114,-0.820068,0.281982,-3.295898,8.483887,-3.601074
-0.370850,-0.957397,-0.043213,-2.990722,-28.991697,-5.493164
-0.308105,-1.010376,-0.035889,-12.329101,-5.798339,7.873535
-0.140259,-0.938965,0.041870,-19.042969,30.273436,0.793457
-0.311279,-1.010864,0.208252,-19.958496,35.217285,3.540039
-0.005493,-0.709229,-0.032959,-6.591796,-11.779784,-0.976562
-0.296997,-1.014282,0.227295,-0.244141,14.465331,12.390136
-0.307861,-1.151001,0.236816,-5.371093,7.446289,5.432128
-0.235107,-1.247314,0.102905,-5.065917,-9.521484,6.225585
-0.309082,-1.078491,0.243286,0.000000,9.460449,0.488281
-0.338257,-1.009888,0.345825,4.455566,22.155760,-1.708984
-0.077759,-1.039551,0.200928,3.479004,-9.826660,-2.380371
-0.178223,-1.050659,0.121948,13.244628,-0.366211,10.314940
-0.171753,-0.969116,0.034912,10.681151,4.455566,5.187988
-0.060913,-0.764404,0.155762,-12.084960,53.466793,6.713867
-0.019653,-0.595337,0.239624,-18.432617,35.949707,9.765625
0.152710,-0.548096,0.335449,-26.489256,-25.024412,14.709472
0.068726,-0.885010,0.255493,-27.587889,-11.779784,5.859375
0.082031,-1.022217,0.250000,-17.028809,15.991210,12.573241
-0.018921,-0.898682,0.272827,8.361816,-13.000487,-2.441406
-0.085449,-0.973633,0.372437,3.112793,12.023925,-6.835937
-0.096313,-0.987671,0.280762,7.873535,-3.112793,-5.371093
0.036743,-0.878784,0.290649,10.986327,-8.361816,-3.601074
0.054565,-0.877930,0.327026,8.300781,12.451171,-3.356933
-0.058472,-0.875977,0.254272,15.930175,-17.272949,-4.760742
-0.141724,-0.902344,0.268677,17.761230,-4.821777,-3.906250
-0.136475,-0.920044,0.140381,15.197753,1.586914,-9.826660
-0.120728,-0.930054,0.107910,11.108397,1.220703,-7.873535
-0.104248,-0.822266,0.156616,12.634276,-12.817382,-7.141113
-0.125610,-0.895752,0.144287,10.192870,-8.911133,-8.850098
-0.197144,-0.924438,0.072754,1.770019,4.821777,-2.075195
-0.107910,-0.920288,0.068726,-3.051758,-7.080078,0.976562
-0.051636,-0.932861,0.073608,-1.098633,-14.892577,-0.854492
-0.213623,-0.983276,0.048584,5.126953,-43.518063,-2.258301
0.089600,-1.022339,-0.039673,4.943848,-18.798828,-7.507324
-0.467773,-2.404419,-0.064941,-45.776363,-188.598618,-50.659176
-0.018188,0.163818,-0.521484,30.273436,-5.310058,-17.333984
0.165039,-0.751953,-0.077271,-0.366211,12.084960,-17.578125
-0.293213,-1.169434,0.107910,13.610839,-34.240723,6.042480
-0.088623,-1.109375,0.140015,-9.704590,20.751951,0.610352
-0.154785,-0.947144,0.095337,-3.845215,25.146482,-4.211426
-0.219849,-1.042725,0.083862,-6.835937,5.004883,-5.676269
-0.112793,-1.178589,0.031982,3.967285,19.287109,13.916015
-0.182251,-1.129639,0.094849,9.033203,27.282713,24.108885
-0.175903,-0.982910,0.183228,4.638672,27.221678,31.555174
-0.075928,-0.939331,0.173462,1.342773,18.432617,13.977050
0.016602,-0.926514,0.158447,-6.591796,9.704590,13.671874
-0.028687,-0.904297,0.137939,-10.498046,-19.042969,19.104004
-0.018433,-1.026001,0.093872,-15.014647,19.897461,9.338379
0.063721,-1.011963,0.085693,-17.517090,48.828121,21.362303
0.033447,-1.011963,0.114136,-11.596679,39.001465,22.399900
0.152222,-0.865723,-0.015991,-8.544922,37.231445,15.624999
0.123779,-0.861206,0.041748,-14.892577,39.978027,4.150391
0.255493,-0.927002,0.114624,-37.597656,8.361816,-12.329101
0.202637,-0.998779,0.228516,-53.894039,7.934570,-21.911619
0.216797,-0.950562,0.382813,-60.607906,79.528809,-6.408691
0.159058,-0.776489,0.499512,-29.907225,-2.502441,-4.943848
0.036621,-0.730591,0.585205,-18.066406,9.704590,-10.925292
0.160156,-0.723511,0.580078,-17.089844,23.010252,-11.474608
0.140991,-0.719360,0.554810,-7.873535,-1.586914,0.122070
0.117065,-0.791016,0.529297,1.159668,-7.568359,12.756347
0.144287,-0.889038,0.472778,10.314940,-21.850584,8.911133
0.206665,-0.843750,0.464233,23.193357,-27.099607,12.023925
0.214966,-0.831421,0.468750,11.474608,-14.587401,10.925292
