Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1423166,0.377808,0.950317,0.362061,16.296387,-22.705076,-26.672361,98
1423263,0.428955,1.005615,0.179443,-43.151852,-11.474608,-15.258788,97
1423361,0.291870,0.744873,0.076172,-14.343261,6.958007,-4.455566,98
1423460,0.661499,1.298706,-0.006104,14.709472,-34.912109,15.197753,99
1423559,0.325684,1.101440,-0.029175,-40.832516,7.446289,-8.911133,99
1423657,0.348633,1.236572,0.045044,-1.464844,25.634764,25.329588,98
1423754,0.366455,0.880615,0.058594,-20.263670,-3.540039,11.535644,97
1423852,0.294800,0.948608,-0.066284,-10.742187,-14.709472,8.117676,98
1423950,0.221802,1.003418,-0.080811,-5.004883,-13.793944,2.746582,98
1424048,0.406860,1.091797,-0.070312,-6.469726,-15.747069,-12.573241,98
1424146,0.320679,0.893433,0.163208,7.446289,1.647949,-9.277344,98
1424245,0.296387,0.884888,0.119629,8.728027,-12.268065,-16.540527,99
1424342,0.311401,0.953125,0.217529,13.305663,-7.873535,-44.372555,97
1424441,0.322632,0.582642,0.129272,52.001949,31.433104,-45.593258,99
1424539,0.219604,0.617920,-0.073242,4.150391,-11.962890,-19.226074,98
1424638,0.561401,0.876709,0.122681,-17.883301,0.305176,-17.517090,99
1424735,0.610474,0.889893,-0.050171,-26.245115,2.807617,-12.390136,97
1424833,0.528931,0.827271,0.036743,-28.991697,19.042969,-16.540527,98
1424930,0.527466,0.806396,-0.084229,-27.038572,7.690429,-16.540527,97
1425029,0.648682,0.639771,-0.521729,-27.221678,-45.043941,-3.845215,99
1425127,0.631470,0.244141,-1.209473,-9.216309,-57.739254,41.687008,98
1425227,0.791626,0.689209,-0.520996,0.732422,40.405270,30.639647,100
1425326,0.640015,0.747192,-0.425781,-21.972654,-0.061035,18.005371,99
1425424,0.434448,0.778198,-0.312866,-38.757324,12.512206,9.704590,98
1425522,0.691406,1.037842,-0.308228,-42.846676,27.648924,-7.934570,98
1425620,0.569824,0.268188,-0.426514,-2.502441,-40.710445,60.546871,98
1425717,0.898071,0.449219,-1.778076,-1.647949,-44.189449,32.653809,97
1425815,1.017212,1.240356,-0.558350,-2.197266,1.892090,-30.456541,98
1425912,0.240234,0.684814,-0.351929,16.906738,20.263670,13.061522,97
1426010,0.322021,0.824951,-0.354736,-20.507811,-29.113768,4.272461,98
1426108,0.563599,0.885376,-0.462646,7.629394,-17.150879,-5.493164,98
1426205,0.587646,0.552002,-0.170410,-36.926270,-13.610839,7.507324,97
1426303,0.606079,0.811523,-0.451050,-37.841797,15.075683,4.211426,98
1426401,0.479858,0.846069,-0.383545,-17.883301,98.266594,104.492180,98
1426499,-0.903198,0.744019,-1.141479,26.367186,-65.246582,45.593258,98
1426597,0.047485,0.874634,-0.301636,2.380371,-37.841797,31.799314,98
1426694,0.358521,0.838379,-0.639771,-3.967285,-14.892577,18.737793,97
1426792,0.268433,0.892578,-0.428711,-0.793457,-1.770019,2.258301,98
1426890,0.180908,0.800171,-0.448120,24.963377,-12.084960,-38.513184,98
1426988,0.337769,0.816772,-0.367798,35.766602,-5.432128,-92.468254,98
1427085,0.640869,0.850708,-0.201416,26.184080,30.517576,-109.558098,97
1427183,0.620850,0.609375,-0.339844,-15.136718,-4.882812,-95.153801,98
1427281,0.660034,0.488403,-0.289551,-41.687008,-5.004883,-110.717766,98
1427381,0.561523,0.493530,-0.404175,-44.433590,13.610839,-83.007805,100
1427479,0.897095,0.271606,-0.686401,-31.494139,-29.174803,-54.382320,98
1427577,0.768555,0.034546,-0.347656,-38.879395,-78.613281,-36.376953,98
1427676,0.682861,0.000366,-0.464111,19.409180,-81.420891,-60.058590,99
1427774,0.946289,-0.025879,-0.181641,69.519043,-213.684067,-72.570801,98
1427872,1.054932,-0.272583,0.399292,114.379875,-128.356934,-18.920898,98
1427969,0.756592,-0.238770,0.623657,92.041008,-260.986328,31.555174,97
1428067,0.288696,-0.273926,0.810791,62.988277,-250.793442,68.176270,98
1428165,0.067139,-0.235107,0.789917,39.916992,-331.420868,80.871574,98
1428263,-0.450806,-0.051270,0.659790,85.815422,-35.034180,77.697754,98
1428360,-0.233887,-0.392456,0.953735,122.436516,-42.053219,85.632317,97
1428459,-0.617432,-0.798462,0.687500,133.300781,-32.043457,93.994133,99
1428557,-0.180298,-1.057129,0.846802,97.473137,-39.184570,22.644041,98
1428656,-0.217407,-0.853638,0.684814,25.085447,-3.356933,-10.131835,99
1428755,-0.098267,-0.836426,0.376831,-2.929687,-6.713867,-16.906738,99
1428853,-0.052612,-0.762695,0.455688,0.915527,45.959469,-0.366211,98
1428950,-0.169189,-0.924683,0.462891,15.686034,6.530761,3.295898,97
1429047,-0.106812,-0.984253,0.322144,24.780272,-8.850098,19.042969,97
1429144,-0.096313,-0.984619,0.553467,-18.371582,6.347656,1.281738,97
1429242,-0.054321,-0.985962,0.801880,-59.265133,-10.131835,-13.671874,98
1429339,-0.013794,-1.012573,0.793823,-115.478508,27.770994,0.366211,97
1429436,-0.069946,-0.739624,0.661621,-122.680656,19.409180,4.333496,97
1429533,-0.181152,-0.384155,0.597046,-91.003410,12.451171,-15.747069,97
1429630,-0.149658,-0.304199,0.830200,-52.612301,23.803709,-23.681639,97
1429727,0.079102,-0.366943,0.923584,-46.691891,39.794922,-19.531250,97
1429824,-0.048950,-0.394287,0.924194,-38.085937,18.737793,-10.681151,97
1429921,0.000244,-0.304443,0.990234,-22.399900,-3.295898,-8.117676,97
1430019,0.067261,-0.211426,1.013062,-4.699707,0.244141,-4.699707,98
1430116,0.090088,-0.200439,0.914429,-10.742187,-7.385253,-11.657714,97
1430214,0.070435,-0.244385,0.942139,-5.859375,-10.375976,-19.348145,98
1430311,0.104858,-0.251465,0.972778,11.535644,0.000000,-10.437011,97
1430408,0.391724,0.080200,0.940552,24.414061,-48.767086,35.156250,97
1430505,-0.052368,-0.120361,0.946167,18.615723,-59.082027,-10.192870,97
1430603,-0.189575,-0.253174,0.973267,-1.525879,7.812500,2.319336,98
1430700,-0.013062,-0.191406,0.971069,3.234863,-3.540039,27.770994,97
1430797,-0.055420,-0.294067,0.948120,-8.361816,20.751951,5.371093,97
1430895,-0.087891,-0.200439,0.986572,9.704590,49.133297,9.399414,98
1430992,0.029541,-0.231689,0.930786,0.366211,50.720211,21.911619,97
1431089,0.067139,-0.190063,0.956299,6.835937,-31.494139,5.004883,97
1431186,0.144653,-0.221069,0.989014,6.469726,-15.197753,39.184570,97
1431283,0.040527,-0.286865,0.983887,-6.042480,10.253905,27.648924,97
1431380,0.123413,-0.244385,0.947266,-7.446289,31.005857,3.845215,97
1431477,0.152954,-0.323364,0.984619,-8.911133,24.353025,17.578125,97
1431574,0.752930,0.065308,0.914062,-54.016109,21.911619,-117.919914,97
1431671,0.100952,-0.127930,0.992310,1.708984,-18.432617,15.197753,97
1431769,0.026367,-0.170654,0.951660,-6.469726,42.663570,4.211426,98
